Player Name;SteamID64;Weapon Class;Purchased Count;Dropped Count;Picked Up From Teammate;Total Shots Fired;Total Hits Registered;Total Misses;Total Kills;Headshot Kills;Headshot/Kills Ratio
blameF;76561198028458803;Defuse Kit;17;0;0;0;0;0;0;0;0.00%
blameF;76561198028458803;SSG 08;1;0;0;0;0;0;0;0;0.00%
blameF;76561198028458803;AWP;7;0;0;0;0;0;0;0;0.00%
blameF;76561198028458803;Dual Berettas;5;0;0;23;7;16;6;6;100.00%
blameF;76561198028458803;USP-S;41;0;0;68;13;55;5;4;80.00%
blameF;76561198028458803;Five-SeveN;5;0;0;17;3;14;2;2;100.00%
blameF;76561198028458803;M4A4;5;0;0;11;5;6;1;0;0.00%
blameF;76561198028458803;Kevlar + Helmet;55;0;0;0;0;0;0;0;0.00%
blameF;76561198028458803;Smoke Grenade;114;0;0;60;0;60;0;0;0.00%
blameF;76561198028458803;AK-47;35;0;0;799;88;711;27;11;40.74%
blameF;76561198028458803;World;0;0;0;0;0;0;1;0;0.00%
blameF;76561198028458803;M4A1;32;0;0;617;118;499;38;10;26.32%
blameF;76561198028458803;HE Grenade;98;0;0;76;25;51;2;0;0.00%
blameF;76561198028458803;Flashbang;88;0;0;45;0;45;0;0;0.00%
blameF;76561198028458803;Molotov;36;0;0;23;4;19;0;0;0.00%
blameF;76561198028458803;C4;25;0;0;0;0;0;0;0;0.00%
blameF;76561198028458803;Desert Eagle;24;0;0;28;5;23;1;1;100.00%
blameF;76561198028458803;P250;4;0;0;6;2;4;0;0;0.00%
blameF;76561198028458803;MP9;1;0;0;11;3;8;0;0;0.00%
blameF;76561198028458803;Knife;67;0;0;67;0;67;0;0;0.00%
blameF;76561198028458803;Incendiary Grenade;43;0;0;27;6;21;1;0;0.00%
blameF;76561198028458803;Tec-9;6;0;0;46;5;41;2;0;0.00%
blameF;76561198028458803;Galil AR;9;0;0;76;13;63;3;2;66.67%
blameF;76561198028458803;Glock-18;38;0;0;46;8;38;2;1;50.00%
blameF;76561198028458803;Kevlar Vest;20;0;0;0;0;0;0;0;0.00%
blameF;76561198028458803;MAC-10;2;0;0;13;2;11;1;0;0.00%
PR;76561198310561479;Kevlar + Helmet;57;0;0;0;0;0;0;0;0.00%
PR;76561198310561479;Kevlar Vest;47;0;0;0;0;0;0;0;0.00%
PR;76561198310561479;Tec-9;4;0;0;23;5;18;0;0;0.00%
PR;76561198310561479;HE Grenade;94;0;0;72;34;38;0;0;0.00%
PR;76561198310561479;Five-SeveN;5;0;0;15;5;10;1;0;0.00%
PR;76561198310561479;Molotov;55;0;0;47;7;40;0;0;0.00%
PR;76561198310561479;P250;3;0;0;4;0;4;0;0;0.00%
PR;76561198310561479;Galil AR;10;0;0;316;44;272;9;2;22.22%
PR;76561198310561479;M4A1;34;0;0;515;80;435;24;10;41.67%
PR;76561198310561479;M4A4;5;0;0;108;25;83;6;2;33.33%
PR;76561198310561479;MAC-10;1;0;0;0;0;0;0;0;0.00%
PR;76561198310561479;USP-S;47;0;0;81;15;66;5;4;80.00%
PR;76561198310561479;Smoke Grenade;117;0;0;82;0;82;0;0;0.00%
PR;76561198310561479;Incendiary Grenade;52;0;0;37;0;37;0;0;0.00%
PR;76561198310561479;C4;33;0;0;0;0;0;0;0;0.00%
PR;76561198310561479;Glock-18;49;0;0;79;7;72;2;2;100.00%
PR;76561198310561479;Flashbang;116;0;0;76;0;76;0;0;0.00%
PR;76561198310561479;Defuse Kit;18;0;0;0;0;0;0;0;0.00%
PR;76561198310561479;AK-47;42;0;0;641;80;561;31;16;51.61%
PR;76561198310561479;Desert Eagle;13;0;0;17;3;14;4;1;25.00%
PR;76561198310561479;AWP;3;0;0;1;0;1;0;0;0.00%
PR;76561198310561479;Dual Berettas;1;0;0;0;0;0;0;0;0.00%
PR;76561198310561479;Knife;91;0;0;48;0;48;0;0;0.00%
PR;76561198310561479;MP9;2;0;0;34;8;26;1;1;100.00%
TjP;76561198163780030;Glock-18;49;0;0;62;18;44;6;4;66.67%
TjP;76561198163780030;Kevlar Vest;17;0;0;0;0;0;0;0;0.00%
TjP;76561198163780030;Flashbang;163;0;0;70;0;70;0;0;0.00%
TjP;76561198163780030;AK-47;33;0;0;323;40;283;10;5;50.00%
TjP;76561198163780030;Molotov;55;0;0;39;4;35;1;0;0.00%
TjP;76561198163780030;AWP;3;0;0;0;0;0;0;0;0.00%
TjP;76561198163780030;Five-SeveN;3;0;0;1;0;1;0;0;0.00%
TjP;76561198163780030;SSG 08;1;0;0;1;0;1;0;0;0.00%
TjP;76561198163780030;FAMAS;7;0;0;87;22;65;6;4;66.67%
TjP;76561198163780030;USP-S;35;0;0;26;3;23;3;2;66.67%
TjP;76561198163780030;HE Grenade;67;0;0;49;19;30;0;0;0.00%
TjP;76561198163780030;M4A1;16;0;0;181;39;142;11;4;36.36%
TjP;76561198163780030;Decoy Grenade;2;0;0;1;0;1;0;0;0.00%
TjP;76561198163780030;MAC-10;2;0;0;0;0;0;0;0;0.00%
TjP;76561198163780030;MP9;2;0;0;14;2;12;0;0;0.00%
TjP;76561198163780030;Smoke Grenade;94;0;0;49;1;48;0;0;0.00%
TjP;76561198163780030;Dual Berettas;5;0;0;2;0;2;0;0;0.00%
TjP;76561198163780030;C4;31;0;0;0;0;0;0;0;0.00%
TjP;76561198163780030;Defuse Kit;8;0;0;0;0;0;0;0;0.00%
TjP;76561198163780030;P250;2;0;0;0;0;0;0;0;0.00%
TjP;76561198163780030;Galil AR;14;0;0;233;33;200;10;6;60.00%
TjP;76561198163780030;Tec-9;6;0;0;23;4;19;0;0;0.00%
TjP;76561198163780030;Kevlar + Helmet;54;0;0;0;0;0;0;0;0.00%
TjP;76561198163780030;Desert Eagle;10;0;0;14;5;9;4;4;100.00%
TjP;76561198163780030;Incendiary Grenade;34;0;0;23;0;23;0;0;0.00%
TjP;76561198163780030;Knife;72;0;0;107;0;107;0;0;0.00%
TjP;76561198163780030;M4A4;6;0;0;67;11;56;4;2;50.00%
aliStair;76561198098346710;Incendiary Grenade;22;0;0;10;3;7;0;0;0.00%
aliStair;76561198098346710;M4A4;5;0;0;39;4;35;4;1;25.00%
aliStair;76561198098346710;Defuse Kit;4;0;0;0;0;0;0;0;0.00%
aliStair;76561198098346710;FAMAS;1;0;0;9;1;8;2;1;50.00%
aliStair;76561198098346710;Molotov;39;0;0;26;6;20;0;0;0.00%
aliStair;76561198098346710;Knife;68;0;0;447;0;447;0;0;0.00%
aliStair;76561198098346710;Glock-18;46;0;0;82;17;65;3;2;66.67%
aliStair;76561198098346710;Kevlar + Helmet;41;0;0;0;0;0;0;0;0.00%
aliStair;76561198098346710;Smoke Grenade;100;0;0;58;0;58;0;0;0.00%
aliStair;76561198098346710;USP-S;29;0;0;105;24;81;7;4;57.14%
aliStair;76561198098346710;M4A1;3;0;0;31;9;22;2;1;50.00%
aliStair;76561198098346710;P250;5;0;0;14;5;9;1;1;100.00%
aliStair;76561198098346710;Flashbang;168;0;0;124;0;124;0;0;0.00%
aliStair;76561198098346710;HE Grenade;29;0;0;15;13;2;0;0;0.00%
aliStair;76561198098346710;C4;44;0;0;0;0;0;0;0;0.00%
aliStair;76561198098346710;Decoy Grenade;5;0;0;4;0;4;0;0;0.00%
aliStair;76561198098346710;Galil AR;3;0;0;55;4;51;2;2;100.00%
aliStair;76561198098346710;MP9;2;0;0;15;2;13;2;0;0.00%
aliStair;76561198098346710;World;0;0;0;0;0;0;1;0;0.00%
aliStair;76561198098346710;MAC-10;3;0;0;34;5;29;1;0;0.00%
aliStair;76561198098346710;Kevlar Vest;21;0;0;0;0;0;0;0;0.00%
aliStair;76561198098346710;Desert Eagle;8;0;0;7;0;7;0;0;0.00%
aliStair;76561198098346710;AWP;39;0;0;66;6;60;31;2;6.45%
aliStair;76561198098346710;Tec-9;6;0;0;19;2;17;0;0;0.00%
aliStair;76561198098346710;AK-47;18;0;0;188;28;160;8;4;50.00%
aliStair;76561198098346710;Five-SeveN;4;0;0;32;0;32;0;0;0.00%
aliStair;76561198098346710;Dual Berettas;1;0;0;0;0;0;0;0;0.00%
Boombl4;76561198146207066;P250;1;0;0;0;0;0;0;0;0.00%
Boombl4;76561198146207066;Incendiary Grenade;36;0;0;32;4;28;0;0;0.00%
Boombl4;76561198146207066;Knife;44;0;0;160;0;160;0;0;0.00%
Boombl4;76561198146207066;Galil AR;4;0;0;63;13;50;5;0;0.00%
Boombl4;76561198146207066;CZ75 Auto;5;0;0;31;7;24;1;1;100.00%
Boombl4;76561198146207066;Glock-18;26;0;0;78;9;69;2;1;50.00%
Boombl4;76561198146207066;Molotov;33;0;0;30;4;26;0;0;0.00%
Boombl4;76561198146207066;C4;20;0;0;0;0;0;0;0;0.00%
Boombl4;76561198146207066;AK-47;23;0;0;479;65;414;23;11;47.83%
Boombl4;76561198146207066;USP-S;22;0;0;74;12;62;5;4;80.00%
Boombl4;76561198146207066;Defuse Kit;10;0;0;0;0;0;0;0;0.00%
Boombl4;76561198146207066;Five-SeveN;1;0;0;0;0;0;0;0;0.00%
Boombl4;76561198146207066;Smoke Grenade;79;0;0;55;2;53;0;0;0.00%
Boombl4;76561198146207066;Dual Berettas;2;0;0;0;0;0;0;0;0.00%
Boombl4;76561198146207066;Flashbang;96;0;0;66;0;66;0;0;0.00%
Boombl4;76561198146207066;AWP;4;0;0;4;0;4;0;0;0.00%
Boombl4;76561198146207066;M4A4;11;0;0;336;43;293;14;4;28.57%
Boombl4;76561198146207066;MAC-10;2;0;0;105;15;90;5;3;60.00%
Boombl4;76561198146207066;Kevlar Vest;9;0;0;0;0;0;0;0;0.00%
Boombl4;76561198146207066;Kevlar + Helmet;30;0;0;0;0;0;0;0;0.00%
Boombl4;76561198146207066;HE Grenade;60;0;0;53;21;32;0;0;0.00%
Boombl4;76561198146207066;World;0;0;0;0;0;0;3;0;0.00%
Boombl4;76561198146207066;Tec-9;2;0;0;16;1;15;1;1;100.00%
Boombl4;76561198146207066;Desert Eagle;2;0;0;0;0;0;0;0;0.00%
Boombl4;76561198146207066;MP9;4;0;0;65;7;58;2;2;100.00%
esenthial;76561199149812353;Kevlar Vest;27;0;0;0;0;0;0;0;0.00%
esenthial;76561199149812353;USP-S;47;0;0;67;14;53;4;1;25.00%
esenthial;76561199149812353;Molotov;47;0;0;41;7;34;0;0;0.00%
esenthial;76561199149812353;C4;31;0;0;0;0;0;0;0;0.00%
esenthial;76561199149812353;AWP;9;0;0;2;0;2;1;0;0.00%
esenthial;76561199149812353;Desert Eagle;7;0;0;5;0;5;0;0;0.00%
esenthial;76561199149812353;Smoke Grenade;101;0;0;62;0;62;0;0;0.00%
esenthial;76561199149812353;M4A4;24;0;0;224;30;194;11;8;72.73%
esenthial;76561199149812353;Five-SeveN;7;0;0;11;2;9;2;1;50.00%
esenthial;76561199149812353;AK-47;49;0;0;584;43;541;24;17;70.83%
esenthial;76561199149812353;FAMAS;1;0;0;0;0;0;0;0;0.00%
esenthial;76561199149812353;Tec-9;5;0;0;15;1;14;1;0;0.00%
esenthial;76561199149812353;Dual Berettas;4;0;0;13;3;10;2;1;50.00%
esenthial;76561199149812353;MAC-10;3;0;0;47;13;34;3;2;66.67%
esenthial;76561199149812353;Glock-18;43;0;0;48;3;45;2;2;100.00%
esenthial;76561199149812353;P250;3;0;0;6;0;6;0;0;0.00%
esenthial;76561199149812353;SSG 08;1;0;0;0;0;0;0;0;0.00%
esenthial;76561199149812353;Zeus x27;1;0;0;0;0;0;0;0;0.00%
esenthial;76561199149812353;Flashbang;98;0;0;34;0;34;0;0;0.00%
esenthial;76561199149812353;HE Grenade;90;0;0;71;22;49;1;0;0.00%
esenthial;76561199149812353;Kevlar + Helmet;47;0;0;0;0;0;0;0;0.00%
esenthial;76561199149812353;Knife;72;0;0;202;0;202;0;0;0.00%
esenthial;76561199149812353;Incendiary Grenade;54;0;0;45;1;44;0;0;0.00%
esenthial;76561199149812353;MP9;6;0;0;68;13;55;3;2;66.67%
esenthial;76561199149812353;World;0;0;0;0;0;0;1;0;0.00%
esenthial;76561199149812353;Defuse Kit;19;0;0;0;0;0;0;0;0.00%
esenthial;76561199149812353;Galil AR;5;0;0;72;5;67;3;1;33.33%
esenthial;76561199149812353;M4A1;22;0;0;189;23;166;8;4;50.00%
malbsMd;76561198080703143;M4A4;3;0;0;40;8;32;1;0;0.00%
malbsMd;76561198080703143;Desert Eagle;20;0;0;53;10;43;8;7;87.50%
malbsMd;76561198080703143;M4A1;25;0;0;368;63;305;25;9;36.00%
malbsMd;76561198080703143;Incendiary Grenade;56;0;0;40;2;38;0;0;0.00%
malbsMd;76561198080703143;MP9;3;0;0;42;2;40;2;2;100.00%
malbsMd;76561198080703143;SSG 08;1;0;0;2;1;1;1;0;0.00%
malbsMd;76561198080703143;AWP;6;0;0;3;1;2;1;0;0.00%
malbsMd;76561198080703143;USP-S;44;0;0;16;0;16;1;0;0.00%
malbsMd;76561198080703143;Flashbang;124;0;0;62;0;62;0;0;0.00%
malbsMd;76561198080703143;Galil AR;12;0;0;72;10;62;4;2;50.00%
malbsMd;76561198080703143;AK-47;55;0;0;774;96;678;43;33;76.74%
malbsMd;76561198080703143;Defuse Kit;16;0;0;0;0;0;0;0;0.00%
malbsMd;76561198080703143;Tec-9;3;0;0;2;0;2;0;0;0.00%
malbsMd;76561198080703143;P250;2;0;0;14;7;7;2;2;100.00%
malbsMd;76561198080703143;Kevlar Vest;43;0;0;0;0;0;0;0;0.00%
malbsMd;76561198080703143;C4;43;0;0;0;0;0;0;0;0.00%
malbsMd;76561198080703143;Glock-18;65;0;0;131;23;108;8;6;75.00%
malbsMd;76561198080703143;Knife;103;0;0;26;0;26;0;0;0.00%
malbsMd;76561198080703143;Kevlar + Helmet;69;0;0;0;0;0;0;0;0.00%
malbsMd;76561198080703143;Molotov;64;0;0;49;7;42;0;0;0.00%
malbsMd;76561198080703143;Five-SeveN;7;0;0;42;12;30;6;5;83.33%
malbsMd;76561198080703143;FAMAS;7;0;0;101;14;87;5;4;80.00%
malbsMd;76561198080703143;Smoke Grenade;138;0;0;76;2;74;0;0;0.00%
malbsMd;76561198080703143;Dual Berettas;5;0;0;16;3;13;1;1;100.00%
malbsMd;76561198080703143;HE Grenade;100;0;0;64;15;49;0;0;0.00%
asap;76561198028656944;Glock-18;43;0;0;94;14;80;4;4;100.00%
asap;76561198028656944;AK-47;38;0;0;467;67;400;25;18;72.00%
asap;76561198028656944;Dual Berettas;2;0;0;12;4;8;1;1;100.00%
asap;76561198028656944;MAC-10;2;0;0;53;9;44;2;1;50.00%
asap;76561198028656944;Tec-9;13;0;0;85;14;71;6;4;66.67%
asap;76561198028656944;MP9;4;0;0;62;14;48;3;2;66.67%
asap;76561198028656944;Smoke Grenade;95;0;0;65;1;64;0;0;0.00%
asap;76561198028656944;AWP;5;0;0;5;1;4;1;0;0.00%
asap;76561198028656944;M4A1;1;0;0;18;4;14;1;0;0.00%
asap;76561198028656944;HE Grenade;63;0;0;33;18;15;1;0;0.00%
asap;76561198028656944;Defuse Kit;11;0;0;0;0;0;0;0;0.00%
asap;76561198028656944;Galil AR;5;0;0;30;3;27;1;1;100.00%
asap;76561198028656944;Incendiary Grenade;33;0;0;18;1;17;0;0;0.00%
asap;76561198028656944;FAMAS;2;0;0;13;4;9;2;1;50.00%
asap;76561198028656944;M4A4;19;0;0;282;56;226;16;7;43.75%
asap;76561198028656944;USP-S;29;0;0;40;4;36;4;4;100.00%
asap;76561198028656944;Kevlar + Helmet;52;0;0;0;0;0;0;0;0.00%
asap;76561198028656944;Decoy Grenade;2;0;0;2;0;2;0;0;0.00%
asap;76561198028656944;P250;2;0;0;11;4;7;0;0;0.00%
asap;76561198028656944;MP7;1;0;0;3;2;1;0;0;0.00%
asap;76561198028656944;Knife;70;0;0;79;0;79;1;0;0.00%
asap;76561198028656944;C4;19;0;0;0;0;0;0;0;0.00%
asap;76561198028656944;Molotov;41;0;0;22;5;17;0;0;0.00%
asap;76561198028656944;Five-SeveN;4;0;0;55;14;41;5;3;60.00%
asap;76561198028656944;Desert Eagle;1;0;0;0;0;0;0;0;0.00%
asap;76561198028656944;Flashbang;113;0;0;41;0;41;0;0;0.00%
asap;76561198028656944;Kevlar Vest;19;0;0;0;0;0;0;0;0.00%
slaxz-;76561198064353169;Galil AR;5;0;0;48;5;43;3;1;33.33%
slaxz-;76561198064353169;Kevlar + Helmet;67;0;0;0;0;0;0;0;0.00%
slaxz-;76561198064353169;World;0;0;0;0;0;0;3;0;0.00%
slaxz-;76561198064353169;HE Grenade;84;0;0;46;17;29;3;0;0.00%
slaxz-;76561198064353169;Defuse Kit;22;0;0;0;0;0;0;0;0.00%
slaxz-;76561198064353169;C4;57;0;0;0;0;0;0;0;0.00%
slaxz-;76561198064353169;M4A4;2;0;0;3;1;2;0;0;0.00%
slaxz-;76561198064353169;Desert Eagle;16;0;0;22;2;20;4;4;100.00%
slaxz-;76561198064353169;Glock-18;52;0;0;37;6;31;2;2;100.00%
slaxz-;76561198064353169;Smoke Grenade;149;0;0;116;4;112;0;0;0.00%
slaxz-;76561198064353169;Flashbang;195;0;0;126;0;126;0;0;0.00%
slaxz-;76561198064353169;Decoy Grenade;2;0;0;0;0;0;0;0;0.00%
slaxz-;76561198064353169;Molotov;51;0;0;27;2;25;0;0;0.00%
slaxz-;76561198064353169;AWP;53;0;0;127;25;102;66;6;9.09%
slaxz-;76561198064353169;Knife;86;0;0;19;0;19;0;0;0.00%
slaxz-;76561198064353169;Kevlar Vest;28;0;0;0;0;0;0;0;0.00%
slaxz-;76561198064353169;P250;2;0;0;15;4;11;1;1;100.00%
slaxz-;76561198064353169;Dual Berettas;1;0;0;0;0;0;0;0;0.00%
slaxz-;76561198064353169;SSG 08;1;0;0;8;1;7;0;0;0.00%
slaxz-;76561198064353169;AK-47;15;0;0;101;7;94;4;3;75.00%
slaxz-;76561198064353169;M4A1;8;0;0;221;22;199;9;3;33.33%
slaxz-;76561198064353169;USP-S;39;0;0;42;3;39;1;1;100.00%
slaxz-;76561198064353169;Tec-9;10;0;0;0;0;0;0;0;0.00%
slaxz-;76561198064353169;Incendiary Grenade;58;0;0;45;4;41;0;0;0.00%
slaxz-;76561198064353169;Five-SeveN;10;0;0;2;1;1;0;0;0.00%
slaxz-;76561198064353169;MP9;5;0;0;118;16;102;5;4;80.00%
Zero ;76561198956909643;Molotov;79;0;0;50;8;42;0;0;0.00%
Zero ;76561198956909643;AWP;7;0;0;0;0;0;0;0;0.00%
Zero ;76561198956909643;P250;1;0;0;2;0;2;0;0;0.00%
Zero ;76561198956909643;HE Grenade;119;0;0;71;19;52;0;0;0.00%
Zero ;76561198956909643;Tec-9;14;0;0;38;12;26;5;5;100.00%
Zero ;76561198956909643;Incendiary Grenade;69;0;0;61;6;55;0;0;0.00%
Zero ;76561198956909643;Smoke Grenade;196;0;0;120;3;117;0;0;0.00%
Zero ;76561198956909643;Desert Eagle;5;0;0;5;0;5;0;0;0.00%
Zero ;76561198956909643;Galil AR;20;0;0;244;41;203;10;7;70.00%
Zero ;76561198956909643;Flashbang;161;0;0;59;0;59;0;0;0.00%
Zero ;76561198956909643;M4A1;3;0;0;25;8;17;4;2;50.00%
Zero ;76561198956909643;USP-S;70;0;0;65;16;49;8;8;100.00%
Zero ;76561198956909643;Dual Berettas;4;0;0;30;9;21;4;4;100.00%
Zero ;76561198956909643;Defuse Kit;30;0;0;0;0;0;0;0;0.00%
Zero ;76561198956909643;MP9;9;0;0;111;41;70;6;2;33.33%
Zero ;76561198956909643;Kevlar Vest;67;0;0;0;0;0;0;0;0.00%
Zero ;76561198956909643;FAMAS;2;0;0;0;0;0;0;0;0.00%
Zero ;76561198956909643;M4A4;50;0;0;599;125;474;40;17;42.50%
Zero ;76561198956909643;Knife;134;0;0;75;0;75;0;0;0.00%
Zero ;76561198956909643;Five-SeveN;9;0;0;23;6;17;4;4;100.00%
Zero ;76561198956909643;MAC-10;3;0;0;36;14;22;1;0;0.00%
Zero ;76561198956909643;World;0;0;0;0;0;0;5;0;0.00%
Zero ;76561198956909643;Glock-18;72;0;0;125;20;105;7;5;71.43%
Zero ;76561198956909643;C4;50;0;0;0;0;0;0;0;0.00%
Zero ;76561198956909643;Kevlar + Helmet;78;0;0;0;0;0;0;0;0.00%
Zero ;76561198956909643;AK-47;66;0;0;690;134;556;51;22;43.14%
Chr1zN;76561198292598811;Kevlar + Helmet;57;0;0;0;0;0;0;0;0.00%
Chr1zN;76561198292598811;Desert Eagle;1;0;0;3;0;3;0;0;0.00%
Chr1zN;76561198292598811;AK-47;36;0;0;268;30;238;18;14;77.78%
Chr1zN;76561198292598811;HE Grenade;83;0;0;44;13;31;1;0;0.00%
Chr1zN;76561198292598811;C4;61;0;0;0;0;0;0;0;0.00%
Chr1zN;76561198292598811;M4A4;26;0;0;422;40;382;10;2;20.00%
Chr1zN;76561198292598811;Kevlar Vest;33;0;0;0;0;0;0;0;0.00%
Chr1zN;76561198292598811;Galil AR;19;0;0;255;42;213;11;6;54.55%
Chr1zN;76561198292598811;AWP;6;0;0;2;0;2;0;0;0.00%
Chr1zN;76561198292598811;M4A1;7;0;0;57;8;49;3;1;33.33%
Chr1zN;76561198292598811;Glock-18;56;0;0;167;13;154;4;3;75.00%
Chr1zN;76561198292598811;MP9;6;0;0;111;23;88;4;4;100.00%
Chr1zN;76561198292598811;Five-SeveN;6;0;0;97;11;86;2;1;50.00%
Chr1zN;76561198292598811;MP5-SD;1;0;0;34;4;30;1;0;0.00%
Chr1zN;76561198292598811;Smoke Grenade;172;0;0;116;1;115;0;0;0.00%
Chr1zN;76561198292598811;Incendiary Grenade;47;0;0;36;1;35;1;0;0.00%
Chr1zN;76561198292598811;USP-S;41;0;0;78;7;71;4;4;100.00%
Chr1zN;76561198292598811;Defuse Kit;14;0;0;0;0;0;0;0;0.00%
Chr1zN;76561198292598811;Flashbang;166;0;0;72;0;72;0;0;0.00%
Chr1zN;76561198292598811;MAC-10;14;0;0;95;10;85;3;1;33.33%
Chr1zN;76561198292598811;FAMAS;7;0;0;40;6;34;2;2;100.00%
Chr1zN;76561198292598811;P2000;1;0;0;0;0;0;0;0;0.00%
Chr1zN;76561198292598811;Molotov;69;0;0;53;4;49;0;0;0.00%
Chr1zN;76561198292598811;P250;1;0;0;0;0;0;0;0;0.00%
Chr1zN;76561198292598811;Tec-9;16;0;0;58;11;47;6;4;66.67%
Chr1zN;76561198292598811;Knife;91;0;0;20;0;20;0;0;0.00%
xfl0ud;76561198178209109;Galil AR;12;0;0;184;9;175;3;1;33.33%
xfl0ud;76561198178209109;Glock-18;50;0;0;137;22;115;7;7;100.00%
xfl0ud;76561198178209109;HE Grenade;83;0;0;67;24;43;0;0;0.00%
xfl0ud;76561198178209109;M4A4;21;0;0;283;19;264;7;4;57.14%
xfl0ud;76561198178209109;P250;1;0;0;1;0;1;0;0;0.00%
xfl0ud;76561198178209109;Molotov;64;0;0;47;7;40;0;0;0.00%
xfl0ud;76561198178209109;MP9;3;0;0;94;21;73;5;3;60.00%
xfl0ud;76561198178209109;Dual Berettas;6;0;0;152;9;143;4;2;50.00%
xfl0ud;76561198178209109;Kevlar + Helmet;66;0;0;0;0;0;0;0;0.00%
xfl0ud;76561198178209109;Kevlar Vest;32;0;0;0;0;0;0;0;0.00%
xfl0ud;76561198178209109;AWP;2;0;0;0;0;0;0;0;0.00%
xfl0ud;76561198178209109;MAC-10;7;0;0;1;0;1;0;0;0.00%
xfl0ud;76561198178209109;Knife;86;0;0;80;0;80;0;0;0.00%
xfl0ud;76561198178209109;M4A1;22;0;0;234;54;180;13;4;30.77%
xfl0ud;76561198178209109;Defuse Kit;17;0;0;0;0;0;0;0;0.00%
xfl0ud;76561198178209109;USP-S;38;0;0;52;3;49;5;4;80.00%
xfl0ud;76561198178209109;Smoke Grenade;115;0;0;73;0;73;0;0;0.00%
xfl0ud;76561198178209109;AK-47;51;0;0;790;61;729;17;7;41.18%
xfl0ud;76561198178209109;Five-SeveN;2;0;0;29;3;26;0;0;0.00%
xfl0ud;76561198178209109;FAMAS;2;0;0;12;4;8;1;0;0.00%
xfl0ud;76561198178209109;Flashbang;137;0;0;85;1;84;0;0;0.00%
xfl0ud;76561198178209109;Incendiary Grenade;45;0;0;37;2;35;0;0;0.00%
xfl0ud;76561198178209109;C4;49;0;0;0;0;0;0;0;0.00%
xfl0ud;76561198178209109;Decoy Grenade;1;0;0;1;0;1;0;0;0.00%
xfl0ud;76561198178209109;Tec-9;7;0;0;28;8;20;5;3;60.00%
Starry;76561198880299543;HE Grenade;83;0;0;56;20;36;1;0;0.00%
Starry;76561198880299543;MAC-10;5;0;0;55;10;45;4;3;75.00%
Starry;76561198880299543;FAMAS;1;0;0;0;0;0;0;0;0.00%
Starry;76561198880299543;Flashbang;151;0;0;66;1;65;0;0;0.00%
Starry;76561198880299543;M4A4;23;0;0;278;59;219;15;8;53.33%
Starry;76561198880299543;Defuse Kit;12;0;0;0;0;0;0;0;0.00%
Starry;76561198880299543;P250;1;0;0;0;0;0;0;0;0.00%
Starry;76561198880299543;MP9;5;0;0;53;7;46;1;1;100.00%
Starry;76561198880299543;C4;34;0;0;0;0;0;0;0;0.00%
Starry;76561198880299543;AWP;10;0;0;6;1;5;1;0;0.00%
Starry;76561198880299543;Tec-9;7;0;0;40;4;36;0;0;0.00%
Starry;76561198880299543;Molotov;70;0;0;60;3;57;2;0;0.00%
Starry;76561198880299543;M4A1;6;0;0;47;10;37;3;1;33.33%
Starry;76561198880299543;Five-SeveN;1;0;0;0;0;0;0;0;0.00%
Starry;76561198880299543;Knife;85;0;0;219;0;219;0;0;0.00%
Starry;76561198880299543;Desert Eagle;27;0;0;73;21;52;13;11;84.62%
Starry;76561198880299543;AK-47;49;0;0;692;86;606;36;25;69.44%
Starry;76561198880299543;World;0;0;0;0;0;0;2;0;0.00%
Starry;76561198880299543;USP-S;42;0;0;38;5;33;0;0;0.00%
Starry;76561198880299543;Smoke Grenade;117;0;0;75;1;74;0;0;0.00%
Starry;76561198880299543;Galil AR;11;0;0;89;11;78;6;6;100.00%
Starry;76561198880299543;Dual Berettas;5;0;0;26;3;23;3;3;100.00%
Starry;76561198880299543;Incendiary Grenade;35;0;0;20;1;19;1;0;0.00%
Starry;76561198880299543;Glock-18;51;0;0;78;16;62;4;3;75.00%
Starry;76561198880299543;Kevlar Vest;33;0;0;0;0;0;0;0;0.00%
Starry;76561198880299543;Kevlar + Helmet;63;0;0;0;0;0;0;0;0.00%
MoDo;76561198350221098;Galil AR;5;0;0;72;6;66;1;1;100.00%
MoDo;76561198350221098;FAMAS;1;0;0;28;3;25;0;0;0.00%
MoDo;76561198350221098;Five-SeveN;7;0;0;38;1;37;0;0;0.00%
MoDo;76561198350221098;Incendiary Grenade;31;0;0;18;4;14;0;0;0.00%
MoDo;76561198350221098;Glock-18;29;0;0;22;4;18;2;1;50.00%
MoDo;76561198350221098;C4;37;0;0;0;0;0;0;0;0.00%
MoDo;76561198350221098;AK-47;21;0;0;183;23;160;9;5;55.56%
MoDo;76561198350221098;Kevlar Vest;28;0;0;0;0;0;0;0;0.00%
MoDo;76561198350221098;Tec-9;8;0;0;22;7;15;1;0;0.00%
MoDo;76561198350221098;M4A4;3;0;0;113;7;106;1;1;100.00%
MoDo;76561198350221098;M4A1;5;0;0;108;4;104;2;0;0.00%
MoDo;76561198350221098;P250;2;0;0;13;3;10;0;0;0.00%
MoDo;76561198350221098;HE Grenade;41;0;0;23;8;15;1;0;0.00%
MoDo;76561198350221098;Desert Eagle;4;0;0;14;0;14;1;0;0.00%
MoDo;76561198350221098;Knife;55;0;0;202;0;202;0;0;0.00%
MoDo;76561198350221098;Smoke Grenade;96;0;0;66;0;66;0;0;0.00%
